Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
7582149561,2024-11-02,JPY,Primary Info 653,Secondary Info 653,11643.58,301351.87,-289708.29,Unmatched,
1251300215,2025-02-25,EUR,Primary Info 654,Secondary Info 654,195490,341012.78,-145522.78,Matched,Check discrepancy
2917228242,2025-02-19,EUR,Primary Info 655,Secondary Info 655,255621.39,310348.43,-54727.04,Pending,Check discrepancy
3021223695,2024-12-24,USD,Primary Info 656,Secondary Info 656,59204.04,22884.31,36319.73,Partially Matched,Check discrepancy
2882684958,2025-01-01,JPY,Primary Info 657,Secondary Info 657,140122.31,339886.52,-199764.21,Unmatched,Approved
1386182071,2024-08-10,GBP,Primary Info 658,Secondary Info 658,316947.46,56234.8,260712.66,Pending,Check discrepancy
1652040132,2024-11-01,JPY,Primary Info 659,Secondary Info 659,475519.21,110845.74,364673.47,Unmatched,Approved
3313967814,2024-10-12,CAD,Primary Info 660,Secondary Info 660,249642.23,39695.59,209946.64,Matched,Check discrepancy
2419805054,2024-05-31,GBP,Primary Info 661,Secondary Info 661,92778.4,327137.7,-234359.3,Partially Matched,
3035134681,2024-04-29,GBP,Primary Info 662,Secondary Info 662,335038.11,188938.91,146099.2,Partially Matched,Approved
2019063223,2025-01-14,USD,Primary Info 663,Secondary Info 663,343949.75,471293.08,-127343.33,Matched,
2294521882,2024-08-01,AUD,Primary Info 664,Secondary Info 664,467878.87,269254.41,198624.46,Matched,Check discrepancy
1596948773,2025-01-20,EUR,Primary Info 665,Secondary Info 665,170674.46,145199.22,25475.24,Partially Matched,Needs review
1842355704,2024-04-17,INR,Primary Info 666,Secondary Info 666,438156.64,217060.85,221095.79,Unmatched,Approved
1725081996,2024-11-03,USD,Primary Info 667,Secondary Info 667,85488.95,177057.87,-91568.92,Pending,Approved
1519013542,2024-12-28,INR,Primary Info 668,Secondary Info 668,317813.59,6758.03,311055.56,Unmatched,Pending investigation
1858715707,2024-10-05,CAD,Primary Info 669,Secondary Info 669,468699.5,333836.45,134863.05,Partially Matched,Pending investigation
1826851523,2024-05-12,INR,Primary Info 670,Secondary Info 670,301469.8,299669.5,1800.3,Matched,Pending investigation
2954861809,2025-01-07,AUD,Primary Info 671,Secondary Info 671,14651.53,340382.22,-325730.69,Partially Matched,Approved
1870113897,2024-10-15,INR,Primary Info 672,Secondary Info 672,338019.23,132623.45,205395.78,Pending,Pending investigation
2351325365,2025-02-15,CAD,Primary Info 673,Secondary Info 673,452505.3,346832.6,105672.7,Partially Matched,Pending investigation
2282804579,2024-07-21,AUD,Primary Info 674,Secondary Info 674,10075.94,363115.93,-353039.99,Unmatched,Check discrepancy
3053189183,2024-03-26,AUD,Primary Info 675,Secondary Info 675,339670.28,284895.51,54774.77,Pending,Needs review
1228919455,2024-04-10,USD,Primary Info 676,Secondary Info 676,55323.78,39150.07,16173.71,Pending,
1453696223,2024-05-13,INR,Primary Info 677,Secondary Info 677,88944.35,110125.7,-21181.35,Pending,Check discrepancy
1693956567,2024-04-05,GBP,Primary Info 678,Secondary Info 678,291735.46,206635.48,85099.98,Matched,Check discrepancy
1061684065,2025-02-26,JPY,Primary Info 679,Secondary Info 679,289908.2,86945.28,202962.92,Pending,
1262080280,2025-03-13,AUD,Primary Info 680,Secondary Info 680,286367.63,329937.79,-43570.16,Unmatched,Approved
2633749046,2025-03-21,GBP,Primary Info 681,Secondary Info 681,344325.42,297561.96,46763.46,Partially Matched,Approved
2179246759,2025-01-02,INR,Primary Info 682,Secondary Info 682,419092.45,338882.55,80209.9,Partially Matched,Check discrepancy
7892997896,2024-07-24,EUR,Primary Info 683,Secondary Info 683,108827.41,132409.61,-23582.2,Matched,Approved
7622763194,2024-05-22,INR,Primary Info 684,Secondary Info 684,312349.55,278302.88,34046.67,Partially Matched,Approved
3006667213,2025-02-05,EUR,Primary Info 685,Secondary Info 685,371969.43,235508.21,136461.22,Pending,Pending investigation
1490508404,2024-06-14,EUR,Primary Info 686,Secondary Info 686,124790.85,499062.96,-374272.11,Matched,Pending investigation
6284568867,2024-04-17,CAD,Primary Info 687,Secondary Info 687,1243.56,220511.69,-219268.13,Matched,Check discrepancy
1998015556,2024-12-07,GBP,Primary Info 688,Secondary Info 688,41501.31,51607.72,-10106.41,Unmatched,Needs review
2347808765,2024-10-28,EUR,Primary Info 689,Secondary Info 689,97497.2,71777.26,25719.94,Partially Matched,Pending investigation
2028751884,2024-10-31,AUD,Primary Info 690,Secondary Info 690,196566.85,410760.1,-214193.25,Pending,Pending investigation
3168323044,2024-10-31,GBP,Primary Info 691,Secondary Info 691,186993.68,126104.32,60889.36,Matched,Needs review
1381486076,2024-12-22,JPY,Primary Info 692,Secondary Info 692,137452.91,239139.3,-101686.39,Partially Matched,Needs review
7764451685,2024-11-29,USD,Primary Info 693,Secondary Info 693,28107.09,402158.08,-374050.99,Pending,Approved
3059736976,2024-05-18,EUR,Primary Info 694,Secondary Info 694,248238.72,73264.49,174974.23,Pending,Needs review
2604334624,2024-10-30,GBP,Primary Info 695,Secondary Info 695,154220.04,493542.56,-339322.52,Matched,Pending investigation
3029308185,2024-12-22,USD,Primary Info 696,Secondary Info 696,403114.79,42025.13,361089.66,Pending,Pending investigation
2926213827,2024-11-20,GBP,Primary Info 697,Secondary Info 697,343897.57,282079.92,61817.65,Matched,Needs review
2546952752,2024-10-01,JPY,Primary Info 698,Secondary Info 698,83770.04,145888.62,-62118.58,Partially Matched,Check discrepancy
2486417484,2024-06-07,AUD,Primary Info 699,Secondary Info 699,491008.74,438437.26,52571.48,Unmatched,Check discrepancy
4900079957,2024-03-29,CAD,Primary Info 700,Secondary Info 700,27350.85,372107.34,-344756.49,Partially Matched,
4261144879,2025-01-09,USD,Primary Info 701,Secondary Info 701,274133.25,273664.58,468.67,Unmatched,Check discrepancy
1518526424,2024-11-19,JPY,Primary Info 702,Secondary Info 702,399271.02,398085.87,1185.15,Matched,
3130000542,2025-01-22,INR,Primary Info 703,Secondary Info 703,317214.97,68302.12,248912.85,Partially Matched,Pending investigation
2982552098,2024-12-19,JPY,Primary Info 704,Secondary Info 704,144272.81,256523.57,-112250.76,Pending,Needs review
2135407586,2024-09-12,INR,Primary Info 705,Secondary Info 705,57217.93,373293.82,-316075.89,Partially Matched,Check discrepancy
6463788199,2024-12-20,INR,Primary Info 706,Secondary Info 706,404258.1,146502.65,257755.45,Pending,Pending investigation
1725215802,2024-07-24,GBP,Primary Info 707,Secondary Info 707,163692.54,430197.81,-266505.27,Matched,Check discrepancy
2411255106,2024-10-10,CAD,Primary Info 708,Secondary Info 708,461923.83,311335.06,150588.77,Matched,Needs review
2638496325,2024-12-28,AUD,Primary Info 709,Secondary Info 709,425112.34,353635.98,71476.36,Partially Matched,
1596885571,2024-06-06,AUD,Primary Info 710,Secondary Info 710,323753.29,278507.71,45245.58,Matched,Needs review
1896820720,2024-12-27,AUD,Primary Info 711,Secondary Info 711,126209.33,427978.74,-301769.41,Unmatched,Check discrepancy
2825133497,2024-06-02,CAD,Primary Info 712,Secondary Info 712,435468.73,145829.89,289638.84,Partially Matched,Pending investigation
2806172766,2024-08-01,INR,Primary Info 713,Secondary Info 713,35136.85,243391.4,-208254.55,Partially Matched,Approved
3299035705,2024-10-25,USD,Primary Info 714,Secondary Info 714,352364.96,129818.88,222546.08,Partially Matched,Needs review
2550664110,2024-06-12,AUD,Primary Info 715,Secondary Info 715,139995.62,179705.96,-39710.34,Partially Matched,Pending investigation
3017819420,2024-11-21,JPY,Primary Info 716,Secondary Info 716,420304.14,270293.42,150010.72,Pending,Pending investigation
2862755097,2024-04-24,GBP,Primary Info 717,Secondary Info 717,13365.18,346653.28,-333288.1,Matched,Check discrepancy
3169765732,2024-10-05,JPY,Primary Info 718,Secondary Info 718,63866.95,378765.6,-314898.65,Pending,Needs review
2576143389,2024-06-13,CAD,Primary Info 719,Secondary Info 719,231409.2,312169.48,-80760.28,Unmatched,Pending investigation
4650268571,2025-02-08,USD,Primary Info 720,Secondary Info 720,167731.69,358959.44,-191227.75,Matched,Pending investigation
2108621494,2024-06-05,GBP,Primary Info 721,Secondary Info 721,442234.05,248019.84,194214.21,Pending,Needs review
2650573844,2024-12-07,AUD,Primary Info 722,Secondary Info 722,18233.67,471603.01,-453369.34,Pending,Pending investigation
1379076523,2024-04-05,CAD,Primary Info 723,Secondary Info 723,8093.18,471896.17,-463802.99,Unmatched,Approved
2869175850,2024-12-03,INR,Primary Info 724,Secondary Info 724,148008.31,178669.97,-30661.66,Unmatched,Approved
8435939033,2024-08-19,GBP,Primary Info 725,Secondary Info 725,15350.4,225060.47,-209710.07,Matched,Needs review
1384857014,2024-06-05,USD,Primary Info 726,Secondary Info 726,427638.34,148118.29,279520.05,Matched,Needs review
2694623910,2024-06-15,GBP,Primary Info 727,Secondary Info 727,485095.18,183828.31,301266.87,Matched,Pending investigation
2976214087,2025-02-26,CAD,Primary Info 728,Secondary Info 728,311607.64,442384.37,-130776.73,Unmatched,Needs review
2020928248,2025-03-12,JPY,Primary Info 729,Secondary Info 729,284685.94,40696.85,243989.09,Unmatched,
1490604215,2024-07-26,JPY,Primary Info 730,Secondary Info 730,375939.21,181063.55,194875.66,Partially Matched,Pending investigation
3218597737,2025-02-25,EUR,Primary Info 731,Secondary Info 731,490436.23,388404.04,102032.19,Matched,Pending investigation
3742381493,2024-06-24,EUR,Primary Info 732,Secondary Info 732,210291.94,452773.96,-242482.02,Partially Matched,Pending investigation
3900594077,2024-10-28,USD,Primary Info 733,Secondary Info 733,253277.51,95895.81,157381.7,Pending,Pending investigation
4057089772,2024-06-11,INR,Primary Info 734,Secondary Info 734,433019.13,138828.19,294190.94,Partially Matched,Pending investigation
2596677245,2024-07-30,GBP,Primary Info 735,Secondary Info 735,421800.07,50838.41,370961.66,Matched,Pending investigation
2098190431,2024-05-22,CAD,Primary Info 736,Secondary Info 736,441748.45,223172.93,218575.52,Partially Matched,
2922378817,2024-04-15,USD,Primary Info 737,Secondary Info 737,101748.68,71084.66,30664.02,Matched,
6432344342,2024-03-28,GBP,Primary Info 738,Secondary Info 738,454242.79,176093.68,278149.11,Matched,
1494847182,2024-11-11,USD,Primary Info 739,Secondary Info 739,139319.72,203461.13,-64141.41,Pending,Approved
2948851737,2024-11-14,USD,Primary Info 740,Secondary Info 740,26389.48,251346.65,-224957.17,Pending,Pending investigation
2897624264,2024-10-03,EUR,Primary Info 741,Secondary Info 741,91188.09,255537.79,-164349.7,Matched,Needs review
2475626622,2024-08-07,CAD,Primary Info 742,Secondary Info 742,254181.64,277356.14,-23174.5,Partially Matched,Check discrepancy
2113603802,2024-12-25,AUD,Primary Info 743,Secondary Info 743,26524,497469.36,-470945.36,Unmatched,Needs review
5956693234,2024-09-14,CAD,Primary Info 744,Secondary Info 744,146893.76,3552.11,143341.65,Partially Matched,
9495599142,2024-05-18,CAD,Primary Info 745,Secondary Info 745,40304.34,411415.39,-371111.05,Partially Matched,Pending investigation
1519035600,2024-11-24,INR,Primary Info 746,Secondary Info 746,129104.49,101070.32,28034.17,Unmatched,Check discrepancy
1713372493,2024-05-28,AUD,Primary Info 747,Secondary Info 747,445822.42,54849.45,390972.97,Pending,Pending investigation
2479448149,2024-08-14,CAD,Primary Info 748,Secondary Info 748,252649.32,98745.76,153903.56,Pending,
9047839168,2024-06-22,INR,Primary Info 749,Secondary Info 749,288189.62,210338.97,77850.65,Partially Matched,Pending investigation
1235287806,2024-08-01,AUD,Primary Info 750,Secondary Info 750,76141.46,275539.3,-199397.84,Unmatched,
1495986525,2024-05-08,CAD,Primary Info 751,Secondary Info 751,376596.2,450928.11,-74331.91,Pending,Needs review
1209353088,2024-08-16,GBP,Primary Info 752,Secondary Info 752,229122.5,141661.26,87461.24,Matched,
2653647941,2024-04-24,GBP,Primary Info 753,Secondary Info 753,371561.91,452331.51,-80769.6,Matched,Approved
8158544496,2025-02-01,GBP,Primary Info 754,Secondary Info 754,259990.58,107780.64,152209.94,Matched,Check discrepancy
6387869219,2024-11-03,GBP,Primary Info 755,Secondary Info 755,474605.6,29836.71,444768.89,Partially Matched,Needs review
6781820385,2024-12-14,AUD,Primary Info 756,Secondary Info 756,371919.96,51432.37,320487.59,Partially Matched,
1680274581,2024-04-20,EUR,Primary Info 757,Secondary Info 757,295258.25,275958.72,19299.53,Matched,Pending investigation
1704596199,2024-11-30,INR,Primary Info 758,Secondary Info 758,101001.65,165271.21,-64269.56,Matched,
2971836631,2024-08-07,EUR,Primary Info 759,Secondary Info 759,85698.77,95301.69,-9602.92,Unmatched,Needs review
2674374480,2025-02-02,INR,Primary Info 760,Secondary Info 760,308857.71,357947,-49089.29,Pending,Approved
3073080546,2024-07-02,USD,Primary Info 761,Secondary Info 761,152693.29,329001.92,-176308.63,Pending,
3191561947,2025-03-20,AUD,Primary Info 762,Secondary Info 762,113492.01,398013.38,-284521.37,Partially Matched,
7354745960,2024-08-15,CAD,Primary Info 763,Secondary Info 763,354853.88,10785.8,344068.08,Unmatched,Pending investigation
1131199755,2024-10-19,JPY,Primary Info 764,Secondary Info 764,172640.46,407247.18,-234606.72,Partially Matched,
3273047940,2024-05-29,AUD,Primary Info 765,Secondary Info 765,8745.42,487933.71,-479188.29,Pending,
1965049318,2024-07-10,JPY,Primary Info 766,Secondary Info 766,106129.22,83379.88,22749.34,Partially Matched,Pending investigation
1984125842,2025-03-07,EUR,Primary Info 767,Secondary Info 767,175160.42,144176.71,30983.71,Matched,Pending investigation
1466557752,2024-08-12,EUR,Primary Info 768,Secondary Info 768,239970.55,290060.89,-50090.34,Partially Matched,Check discrepancy
2840738114,2024-08-23,GBP,Primary Info 769,Secondary Info 769,221327.37,162228.46,59098.91,Unmatched,Check discrepancy
7451874499,2024-08-27,CAD,Primary Info 770,Secondary Info 770,289279.21,304339.25,-15060.04,Partially Matched,Approved
2629268079,2025-02-03,USD,Primary Info 771,Secondary Info 771,108166.53,207581.66,-99415.13,Partially Matched,Check discrepancy
2920699726,2024-11-16,GBP,Primary Info 772,Secondary Info 772,489315.48,227500.2,261815.28,Unmatched,
4657585176,2024-04-25,CAD,Primary Info 773,Secondary Info 773,184672.62,94243.29,90429.33,Unmatched,
1708594472,2024-07-05,CAD,Primary Info 774,Secondary Info 774,470174.93,374767.47,95407.46,Partially Matched,Approved
1451331571,2024-07-06,EUR,Primary Info 775,Secondary Info 775,71399.53,138186.31,-66786.78,Matched,Approved
2500614899,2024-09-29,JPY,Primary Info 776,Secondary Info 776,481898.11,260321.38,221576.73,Pending,Check discrepancy
1278558498,2024-07-13,USD,Primary Info 777,Secondary Info 777,156049.24,162404.19,-6354.95,Partially Matched,Pending investigation
2888193060,2024-11-25,USD,Primary Info 778,Secondary Info 778,151432.58,68906.11,82526.47,Partially Matched,Pending investigation
3062280244,2025-03-15,JPY,Primary Info 779,Secondary Info 779,492759.6,318855.53,173904.07,Unmatched,Pending investigation
3048853958,2024-06-03,INR,Primary Info 780,Secondary Info 780,121110.4,71977.22,49133.18,Partially Matched,Check discrepancy
6427232261,2025-01-16,GBP,Primary Info 781,Secondary Info 781,221295.93,267264.18,-45968.25,Matched,Pending investigation
5869300150,2024-06-26,GBP,Primary Info 782,Secondary Info 782,164921.45,91979.58,72941.87,Partially Matched,Approved
3387531040,2024-08-25,INR,Primary Info 783,Secondary Info 783,431106.98,252421.17,178685.81,Unmatched,Approved
1414280861,2024-06-22,GBP,Primary Info 784,Secondary Info 784,233185.56,442621.55,-209435.99,Unmatched,Check discrepancy
2668089417,2024-09-18,GBP,Primary Info 785,Secondary Info 785,233125.59,195552.56,37573.03,Matched,Check discrepancy
2136674175,2025-01-25,GBP,Primary Info 786,Secondary Info 786,327855.91,375289.3,-47433.39,Matched,Approved
1514857642,2024-05-04,CAD,Primary Info 787,Secondary Info 787,19613.61,250607.85,-230994.24,Unmatched,
3257168119,2024-09-05,CAD,Primary Info 788,Secondary Info 788,154812.11,119266.24,35545.87,Unmatched,Approved
1579247580,2024-04-21,GBP,Primary Info 789,Secondary Info 789,386664.06,7578.25,379085.81,Matched,Needs review
2200347156,2025-01-29,EUR,Primary Info 790,Secondary Info 790,348854.97,292989.02,55865.95,Unmatched,Approved
1061618397,2024-11-05,USD,Primary Info 791,Secondary Info 791,327511.87,474480.15,-146968.28,Unmatched,Check discrepancy
2035775347,2025-02-25,GBP,Primary Info 792,Secondary Info 792,339233.3,165424.69,173808.61,Pending,Needs review
3149038443,2025-02-27,AUD,Primary Info 793,Secondary Info 793,40673.09,210464.89,-169791.8,Matched,Check discrepancy
2658820395,2024-11-02,AUD,Primary Info 794,Secondary Info 794,228489.26,308608.88,-80119.62,Matched,Check discrepancy
1470892238,2025-02-12,USD,Primary Info 795,Secondary Info 795,168261.64,53453.66,114807.98,Matched,Approved
3569541862,2024-11-02,JPY,Primary Info 796,Secondary Info 796,357497.09,96972.94,260524.15,Pending,Pending investigation
3023302605,2024-05-14,EUR,Primary Info 797,Secondary Info 797,418889.35,260615.02,158274.33,Pending,
8596822279,2024-11-13,EUR,Primary Info 798,Secondary Info 798,170624.47,174147.28,-3522.81,Partially Matched,Approved
3384161775,2024-08-03,INR,Primary Info 799,Secondary Info 799,324060.47,266259.99,57800.48,Unmatched,Approved
2197746366,2025-03-17,USD,Primary Info 800,Secondary Info 800,174840.19,266542.43,-91702.24,Matched,Pending investigation
2188427609,2024-04-29,CAD,Primary Info 801,Secondary Info 801,139966.91,154378.13,-14411.22,Matched,Approved
1784165050,2024-08-05,EUR,Primary Info 802,Secondary Info 802,189991.73,187553.06,2438.67,Partially Matched,Check discrepancy
2545595629,2024-12-14,INR,Primary Info 803,Secondary Info 803,324179.99,53592.96,270587.03,Unmatched,Check discrepancy
1808037966,2025-01-27,EUR,Primary Info 804,Secondary Info 804,483188.99,412703.47,70485.52,Matched,Approved
1907869332,2024-08-27,JPY,Primary Info 805,Secondary Info 805,433622.37,19349.45,414272.92,Pending,
1553104920,2024-06-14,INR,Primary Info 806,Secondary Info 806,209816.75,241799.99,-31983.24,Unmatched,
7326594768,2024-12-28,CAD,Primary Info 807,Secondary Info 807,347950.73,52511.57,295439.16,Matched,Approved
1760214432,2024-08-23,CAD,Primary Info 808,Secondary Info 808,148376.14,485350.93,-336974.79,Matched,Needs review
1187429519,2024-07-02,EUR,Primary Info 809,Secondary Info 809,59319.79,214098.12,-154778.33,Unmatched,Pending investigation
2102943479,2024-08-27,EUR,Primary Info 810,Secondary Info 810,97564.01,89439.82,8124.19,Unmatched,Check discrepancy
6168212347,2024-11-21,AUD,Primary Info 811,Secondary Info 811,226082.52,485630.7,-259548.18,Partially Matched,Check discrepancy
2308438088,2024-06-28,USD,Primary Info 812,Secondary Info 812,190681.34,79212.79,111468.55,Matched,Needs review
1180367880,2024-07-05,USD,Primary Info 813,Secondary Info 813,50641.2,226073.68,-175432.48,Partially Matched,Pending investigation
1459500130,2024-07-12,AUD,Primary Info 814,Secondary Info 814,481710.76,333221.33,148489.43,Partially Matched,Needs review
2668931971,2024-09-28,AUD,Primary Info 815,Secondary Info 815,399882.85,481193.67,-81310.82,Unmatched,
3069129852,2025-01-25,CAD,Primary Info 816,Secondary Info 816,297230.83,493071.85,-195841.02,Pending,Pending investigation
1666091133,2025-01-07,JPY,Primary Info 817,Secondary Info 817,223255.19,152741.26,70513.93,Pending,
1434191684,2024-08-11,INR,Primary Info 818,Secondary Info 818,288477.76,471672.9,-183195.14,Pending,Check discrepancy
8088536175,2024-04-13,INR,Primary Info 819,Secondary Info 819,104217.06,456211.59,-351994.53,Pending,
1826361966,2024-08-06,USD,Primary Info 820,Secondary Info 820,247077.77,494571.96,-247494.19,Partially Matched,Pending investigation
3690690953,2024-06-24,GBP,Primary Info 821,Secondary Info 821,390429.81,216878.35,173551.46,Pending,Approved
4842974900,2024-03-24,CAD,Primary Info 822,Secondary Info 822,419607.58,487293.76,-67686.18,Unmatched,Pending investigation
2716925886,2024-09-19,EUR,Primary Info 823,Secondary Info 823,347566.36,269478.53,78087.83,Pending,
1778345308,2024-06-17,EUR,Primary Info 824,Secondary Info 824,20991.11,77567.34,-56576.23,Unmatched,Approved
3117176582,2024-11-22,GBP,Primary Info 825,Secondary Info 825,124840.93,117308.93,7532,Matched,Check discrepancy
1654201051,2024-10-17,GBP,Primary Info 826,Secondary Info 826,312135.42,189270.27,122865.15,Unmatched,Pending investigation
1537861678,2025-01-19,EUR,Primary Info 827,Secondary Info 827,211429.36,467760.98,-256331.62,Pending,
1889676669,2024-11-01,EUR,Primary Info 828,Secondary Info 828,463239.57,271929.51,191310.06,Pending,Check discrepancy
1961376087,2024-06-16,INR,Primary Info 829,Secondary Info 829,19795.59,260444.02,-240648.43,Partially Matched,Pending investigation
1626814674,2024-06-26,INR,Primary Info 830,Secondary Info 830,114113.75,257967.67,-143853.92,Matched,Pending investigation
3103534963,2024-12-24,USD,Primary Info 831,Secondary Info 831,214098.71,357437.99,-143339.28,Partially Matched,
2797201848,2024-05-02,INR,Primary Info 832,Secondary Info 832,198899.67,13096.28,185803.39,Unmatched,Approved
3021134795,2024-07-05,CAD,Primary Info 833,Secondary Info 833,348840.49,153589.47,195251.02,Partially Matched,
1717630756,2024-12-13,JPY,Primary Info 834,Secondary Info 834,420000.44,447022.86,-27022.42,Unmatched,Check discrepancy
1979986981,2024-04-03,JPY,Primary Info 835,Secondary Info 835,215993.45,329922.69,-113929.24,Pending,Pending investigation
3052963670,2024-11-09,EUR,Primary Info 836,Secondary Info 836,133228.78,369600.04,-236371.26,Partially Matched,Check discrepancy
3084539183,2024-09-21,JPY,Primary Info 837,Secondary Info 837,363579.06,152147.31,211431.75,Matched,Pending investigation
1990268343,2024-12-11,CAD,Primary Info 838,Secondary Info 838,483143.01,27415.82,455727.19,Matched,Approved
1910131030,2024-10-04,INR,Primary Info 839,Secondary Info 839,105127.04,136659.53,-31532.49,Partially Matched,Approved
7932932349,2024-05-27,USD,Primary Info 840,Secondary Info 840,84494.66,243717.04,-159222.38,Matched,Pending investigation
1985213912,2025-02-19,USD,Primary Info 841,Secondary Info 841,20305.94,8017.72,12288.22,Partially Matched,Needs review
3239817476,2024-11-17,JPY,Primary Info 842,Secondary Info 842,280937.83,269149.98,11787.85,Pending,
1876103634,2024-09-02,AUD,Primary Info 843,Secondary Info 843,164996.13,14387.96,150608.17,Pending,
2455451412,2024-10-05,INR,Primary Info 844,Secondary Info 844,207711.85,366063.58,-158351.73,Matched,Needs review
2523916045,2025-01-19,JPY,Primary Info 845,Secondary Info 845,239479.27,70981.45,168497.82,Partially Matched,Needs review
2271896968,2025-01-17,CAD,Primary Info 846,Secondary Info 846,311544.72,266987.56,44557.16,Unmatched,Pending investigation
9173524616,2024-12-03,GBP,Primary Info 847,Secondary Info 847,245350.29,139864.92,105485.37,Partially Matched,Check discrepancy
3544083556,2024-08-17,USD,Primary Info 848,Secondary Info 848,119561.61,122142.83,-2581.22,Unmatched,Check discrepancy
5983499777,2025-01-19,USD,Primary Info 849,Secondary Info 849,83130.1,455684.5,-372554.4,Partially Matched,Check discrepancy
2484930958,2024-12-13,INR,Primary Info 850,Secondary Info 850,246031.24,442942.9,-196911.66,Pending,Check discrepancy
8988652334,2025-03-17,INR,Primary Info 851,Secondary Info 851,56393.89,374344.79,-317950.9,Pending,
9487708323,2024-03-29,CAD,Primary Info 852,Secondary Info 852,372546.89,365676.4,6870.49,Matched,Check discrepancy
3395126849,2025-01-19,CAD,Primary Info 853,Secondary Info 853,138588.34,181497.48,-42909.14,Partially Matched,
3228159058,2025-03-12,JPY,Primary Info 854,Secondary Info 854,472813.47,273576.72,199236.75,Pending,Pending investigation
2831122636,2024-07-04,AUD,Primary Info 855,Secondary Info 855,76711.04,296916.81,-220205.77,Matched,Needs review
1285437143,2024-04-22,JPY,Primary Info 856,Secondary Info 856,258486.48,498978.66,-240492.18,Unmatched,Approved
1405046287,2024-04-16,CAD,Primary Info 857,Secondary Info 857,480586.04,250011.57,230574.47,Matched,Approved
9151041782,2024-12-03,EUR,Primary Info 858,Secondary Info 858,274677.33,243519.63,31157.7,Matched,Pending investigation
1622369625,2025-02-28,GBP,Primary Info 859,Secondary Info 859,351927.43,433266.34,-81338.91,Pending,Check discrepancy
1206891646,2024-11-12,USD,Primary Info 860,Secondary Info 860,81132.23,158811.38,-77679.15,Partially Matched,Needs review
1506870140,2024-09-17,USD,Primary Info 861,Secondary Info 861,205609.47,286673.9,-81064.43,Matched,Check discrepancy
1709824931,2024-04-17,JPY,Primary Info 862,Secondary Info 862,382297.32,340828.76,41468.56,Pending,
2659258747,2024-07-22,AUD,Primary Info 863,Secondary Info 863,444875.2,182957.8,261917.4,Matched,Pending investigation
3319495091,2024-11-13,JPY,Primary Info 864,Secondary Info 864,133386.51,391144.63,-257758.12,Unmatched,Check discrepancy
2706391439,2024-12-02,AUD,Primary Info 865,Secondary Info 865,358043.85,217333.87,140709.98,Matched,Pending investigation
3370745025,2024-04-20,EUR,Primary Info 866,Secondary Info 866,328215.85,492695.85,-164480,Partially Matched,Approved
9976108221,2024-10-30,USD,Primary Info 867,Secondary Info 867,157993.66,384181.68,-226188.02,Unmatched,Approved
2157878739,2024-10-11,INR,Primary Info 868,Secondary Info 868,209523.2,72684.19,136839.01,Unmatched,Check discrepancy
2104299760,2024-05-13,CAD,Primary Info 869,Secondary Info 869,410522.74,97098.13,313424.61,Matched,Approved
1138558098,2025-02-16,CAD,Primary Info 870,Secondary Info 870,439910.85,467240.29,-27329.44,Unmatched,Approved
2815290771,2024-06-06,INR,Primary Info 871,Secondary Info 871,373563.11,8776.31,364786.8,Unmatched,Check discrepancy
2655652275,2024-05-08,USD,Primary Info 872,Secondary Info 872,355239.96,413800.87,-58560.91,Unmatched,Approved
9051280293,2024-11-21,AUD,Primary Info 873,Secondary Info 873,44616.8,125794.55,-81177.75,Partially Matched,Pending investigation
1666193619,2025-02-10,JPY,Primary Info 874,Secondary Info 874,201441.24,95508.05,105933.19,Matched,Check discrepancy
2560882264,2024-08-13,JPY,Primary Info 875,Secondary Info 875,215460.33,148548.61,66911.72,Matched,
1402619417,2024-10-29,GBP,Primary Info 876,Secondary Info 876,291054.37,247594.86,43459.51,Partially Matched,Approved
5379648043,2024-10-14,JPY,Primary Info 877,Secondary Info 877,251208.24,346557.02,-95348.78,Pending,Needs review
1608310501,2024-03-29,EUR,Primary Info 878,Secondary Info 878,106786,369609.94,-262823.94,Unmatched,Pending investigation
3078694360,2025-03-17,GBP,Primary Info 879,Secondary Info 879,354289.17,47786.77,306502.4,Matched,Approved
2640875353,2024-04-14,INR,Primary Info 880,Secondary Info 880,123727.07,47259.3,76467.77,Unmatched,
3381649441,2024-05-12,CAD,Primary Info 881,Secondary Info 881,284515.99,10058.26,274457.73,Pending,Check discrepancy
8639969774,2024-09-23,JPY,Primary Info 882,Secondary Info 882,243545.7,299104.01,-55558.31,Pending,Pending investigation
1736089455,2025-03-07,EUR,Primary Info 883,Secondary Info 883,227269.95,405230.25,-177960.3,Matched,Approved
2108651464,2024-12-05,CAD,Primary Info 884,Secondary Info 884,402975.62,110070.98,292904.64,Partially Matched,Pending investigation
2732608516,2024-05-26,AUD,Primary Info 885,Secondary Info 885,105356.07,281895.14,-176539.07,Partially Matched,
2980317815,2024-05-08,GBP,Primary Info 886,Secondary Info 886,160088.16,344031.49,-183943.33,Matched,Approved
7137207725,2024-11-22,JPY,Primary Info 887,Secondary Info 887,178217.54,463799.31,-285581.77,Matched,Pending investigation
2839308821,2024-07-17,AUD,Primary Info 888,Secondary Info 888,224392.94,147936.18,76456.76,Pending,Pending investigation
1617358644,2024-07-15,EUR,Primary Info 889,Secondary Info 889,429044.64,418850.84,10193.8,Unmatched,Needs review
