Transaction ID,ISIN,CUSIP,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
5082337,BT9532240284,J0FFGFXA0,2799375104,19-01-2025,CAD,Primary Info 551,Secondary Info 551,174771.29,24626.52,150144.77,Matched,
3018384,AM2056871827,SQUPL58BP,7967408742,12-03-2025,AUD,Primary Info 552,Secondary Info 552,321587.61,443540.71,-121953.1,Unmatched,Needs review
1063197,OZ0804265266,9806RBXX0,1153779511,10-02-2025,JPY,Primary Info 553,Secondary Info 553,267722.56,292193.72,-24471.16,Unmatched,
2311545,AA8846802426,RGTIZHKRT,2896411841,15-11-2024,INR,Primary Info 554,Secondary Info 554,76628.16,282691.09,-206062.93,Pending,
9226533,NL7254587252,RVS0WWHPF,3506285188,08-11-2024,INR,Primary Info 555,Secondary Info 555,242402.99,297543.47,-55140.48,Matched,Check discrepancy
1876902,YN1303807865,YO88PQS4L,1661002118,19-01-2025,USD,Primary Info 556,Secondary Info 556,323391.88,393672.94,-70281.06,Partially Matched,Pending investigation
2600271,QM1177395102,YRIRFBUPF,1844439582,09-04-2024,GBP,Primary Info 557,Secondary Info 557,367643.33,402366.88,-34723.55,Unmatched,Pending investigation
1344583,PA9409553965,ZUG9AYIRY,7974695912,14-12-2024,EUR,Primary Info 558,Secondary Info 558,476314.88,59641.76,416673.12,Unmatched,Needs review
7129276,ZF9551371833,IDJSH355Q,2141664395,17-12-2024,JPY,Primary Info 559,Secondary Info 559,414961.46,475309.4,-60347.94,Partially Matched,Check discrepancy
7616146,EW4063659594,UEENHVPCV,1489364850,07-10-2024,CAD,Primary Info 560,Secondary Info 560,498549.37,472649.17,25900.2,Unmatched,Approved
3375311,ND7131639624,BT8JDM7EO,4645832021,19-01-2025,CAD,Primary Info 561,Secondary Info 561,103599.57,210038.43,-106438.86,Partially Matched,Needs review
2875733,QV3481254181,XQQU0UFZA,1363588523,16-01-2025,INR,Primary Info 562,Secondary Info 562,384987.5,296442.02,88545.48,Matched,Needs review
3266477,VW0375074375,C7E6L3M3D,1072749565,23-02-2025,CAD,Primary Info 563,Secondary Info 563,308135.99,168108.48,140027.51,Partially Matched,
2420171,LA8146065469,8EDD5YUCQ,7943252337,26-08-2024,INR,Primary Info 564,Secondary Info 564,461757.3,20849.55,440907.75,Partially Matched,Needs review
1180182,IL1894775648,5S1T1AC90,1177266443,10-11-2024,CAD,Primary Info 565,Secondary Info 565,486855.4,479085.92,7769.48,Unmatched,Pending investigation
2483266,CZ5825546498,R244P3B1Y,2429107331,23-04-2024,JPY,Primary Info 566,Secondary Info 566,295394.97,445592.41,-150197.44,Partially Matched,Needs review
5732604,KI5692436935,ANVE00RMT,1614572264,07-02-2025,INR,Primary Info 567,Secondary Info 567,221113.44,437184.67,-216071.23,Pending,Check discrepancy
3163166,FZ6967060217,T8LRNVN6M,1988413667,02-05-2024,USD,Primary Info 568,Secondary Info 568,70673.69,34840.47,35833.22,Matched,Pending investigation
2184493,BL8297996205,38FU0N7VS,1216431195,27-05-2024,AUD,Primary Info 569,Secondary Info 569,423877.84,43420.88,380456.96,Partially Matched,
1412510,VO8899623784,1M1PCH5ZC,1953647582,22-05-2024,INR,Primary Info 570,Secondary Info 570,245898.26,412439.86,-166541.6,Pending,Check discrepancy
2161366,MB4277128917,R94TDSC9C,2304762698,28-12-2024,EUR,Primary Info 571,Secondary Info 571,128313.5,25757.57,102555.93,Pending,Approved
4101824,TE5065316869,3GZY0ENYS,3073405616,31-08-2024,CAD,Primary Info 572,Secondary Info 572,195884.14,83578.41,112305.73,Matched,Needs review
3065571,FS5297149515,VCRIF0OWD,2916513437,31-12-2024,CAD,Primary Info 573,Secondary Info 573,3655.25,198851.62,-195196.37,Unmatched,Needs review
2612027,IL4007458937,LGRHHRNEA,1050854625,19-10-2024,EUR,Primary Info 574,Secondary Info 574,493643.93,365059.55,128584.38,Unmatched,Check discrepancy
1867125,SM7868284928,QRHR4CLGW,1863119518,26-05-2024,CAD,Primary Info 575,Secondary Info 575,18121.35,290957.12,-272835.77,Partially Matched,Needs review
2791339,JQ9807599088,PZ2R95XF7,7846389041,03-02-2025,AUD,Primary Info 576,Secondary Info 576,407125.7,486698.48,-79572.78,Matched,Needs review
1571479,ZL0632873940,EH4Z6CH1Y,5896311333,28-09-2024,JPY,Primary Info 577,Secondary Info 577,149615.09,378833.26,-229218.17,Unmatched,Check discrepancy
5380008,AD4173790408,7PQX6WOH9,2367010721,14-09-2024,AUD,Primary Info 578,Secondary Info 578,59141.5,27045.82,32095.68,Partially Matched,Pending investigation
1542705,RX3683871079,2G6F3WV0S,1806170520,13-03-2025,JPY,Primary Info 579,Secondary Info 579,31812.13,178332.13,-146520,Pending,
3066153,AA2760316162,ISQUC17A1,2972833804,28-07-2024,AUD,Primary Info 580,Secondary Info 580,198395.53,287399.33,-89003.8,Matched,Needs review
3206527,EE2271034067,LR17G3EKA,4865021259,04-10-2024,INR,Primary Info 581,Secondary Info 581,60215.7,499565.75,-439350.05,Unmatched,Approved
3116196,CY9095736600,P9J0OV5SL,2466293846,07-04-2024,AUD,Primary Info 582,Secondary Info 582,193570.37,204837.25,-11266.88,Partially Matched,Approved
3354293,UF7232493685,5JYHUEIAT,1559816913,21-04-2024,INR,Primary Info 583,Secondary Info 583,325202.79,172468.44,152734.35,Partially Matched,Pending investigation
2806227,WC9381626258,OX0OZMKQI,1279462873,17-05-2024,CAD,Primary Info 584,Secondary Info 584,295703.73,206184.26,89519.47,Partially Matched,Check discrepancy
1607876,BX4619855503,3YQR044CI,5896311333,03-11-2024,AUD,Primary Info 585,Secondary Info 585,62665.81,452219.2,-389553.39,Matched,
5174808,OU1513832192,2OKMCGVK4,2970623955,05-06-2024,USD,Primary Info 586,Secondary Info 586,282185.64,157948.31,124237.33,Matched,Approved
1998111,RU7544029196,KYSSKIET9,3034061531,30-07-2024,EUR,Primary Info 587,Secondary Info 587,128568.62,420118.99,-291550.37,Unmatched,Pending investigation
1916811,IC5854547715,XG012DHDQ,1847263178,09-09-2024,CAD,Primary Info 588,Secondary Info 588,475689.43,134313.91,341375.52,Unmatched,Check discrepancy
2680347,IV4959459293,H8UNRREIJ,7914184090,17-10-2024,JPY,Primary Info 589,Secondary Info 589,185537.74,370763.16,-185225.42,Unmatched,Pending investigation
6607439,YB8750696145,DHT1ZNMT1,9533056701,05-08-2024,GBP,Primary Info 590,Secondary Info 590,412845.28,489224.54,-76379.26,Unmatched,
2921369,SR2431321089,T9UUGXJ9K,3157779083,01-09-2024,GBP,Primary Info 591,Secondary Info 591,367069.16,88319.43,278749.73,Partially Matched,
7115083,YD9669573004,F71QGQFHO,1304863733,17-07-2024,INR,Primary Info 592,Secondary Info 592,348404.83,154563.3,193841.53,Partially Matched,Pending investigation
2989707,FI6563940515,7OG6GVL8O,1909354043,14-10-2024,JPY,Primary Info 593,Secondary Info 593,290751.64,33747.84,257003.8,Pending,Approved
1565276,FL7040450114,LVV1HUB03,2454578632,20-02-2025,GBP,Primary Info 594,Secondary Info 594,31765.3,440910.86,-409145.56,Matched,Check discrepancy
3815310,SJ5317320881,5DA9HL1CU,2972833804,15-09-2024,JPY,Primary Info 595,Secondary Info 595,478633.16,244255.49,234377.67,Matched,Approved
2779315,YD6780075428,7O72LU1PM,2785337746,08-08-2024,GBP,Primary Info 596,Secondary Info 596,218671.52,276187.2,-57515.68,Unmatched,Approved
1269937,SQ5675663575,ECP4B3HHE,6338124602,07-05-2024,JPY,Primary Info 597,Secondary Info 597,4652.68,63866.5,-59213.82,Partially Matched,Approved
1835076,ZU9015839377,H4R1AXPW7,2367330619,20-04-2024,EUR,Primary Info 598,Secondary Info 598,69115.72,411670.78,-342555.06,Unmatched,Pending investigation
3114637,RK3430628596,V2EDJ5X5P,1017928801,03-02-2025,EUR,Primary Info 599,Secondary Info 599,350848.22,257331.79,93516.43,Unmatched,Needs review
2279490,ZS2133492179,DRM6SLHGD,2018480728,21-02-2025,CAD,Primary Info 600,Secondary Info 600,50527.71,287870.91,-237343.2,Pending,Needs review
2150976,ER0601313768,CFT56PVK0,9808316963,23-08-2024,GBP,Primary Info 601,Secondary Info 601,242226.73,383888.81,-141662.08,Partially Matched,Needs review
1648863,NY8646295960,AQHCT91YO,3017525155,09-04-2024,JPY,Primary Info 602,Secondary Info 602,470024.49,114383.78,355640.71,Matched,Approved
1270256,LQ4326189684,KB669FLWF,1514359786,29-08-2024,GBP,Primary Info 603,Secondary Info 603,417814.61,399984.1,17830.51,Pending,Pending investigation
6452476,CU8341070455,RE4RNNHS5,2105066279,01-05-2024,GBP,Primary Info 604,Secondary Info 604,318448.78,234040.57,84408.21,Matched,
3070072,NV3110088196,Q92LWK31F,1608263183,16-06-2024,CAD,Primary Info 605,Secondary Info 605,392683.88,315432.5,77251.38,Pending,
2453546,PL4098313834,61A9Y06UT,7763887877,24-01-2025,CAD,Primary Info 606,Secondary Info 606,159097.72,480555.77,-321458.05,Pending,Pending investigation
1099569,OP2339849876,LLSLUARUM,1945890406,30-01-2025,GBP,Primary Info 607,Secondary Info 607,252497.31,118219.22,134278.09,Partially Matched,Check discrepancy
3192843,RS7555852821,1XFOSXIGH,1827443584,27-10-2024,AUD,Primary Info 608,Secondary Info 608,267206.8,115932.8,151274,Partially Matched,Check discrepancy
3314478,YK2287349619,H5SWVQ3RU,2018480728,02-08-2024,CAD,Primary Info 609,Secondary Info 609,268543.59,314811.59,-46268,Partially Matched,Approved
1770651,KP1799958208,TN1M885SU,2454578632,14-09-2024,AUD,Primary Info 610,Secondary Info 610,464619.13,165612.66,299006.47,Matched,Pending investigation
1820783,AL3728533398,EW4RYNM50,2849543511,26-11-2024,GBP,Primary Info 611,Secondary Info 611,259045.16,183208.97,75836.19,Partially Matched,
1785901,FZ5022400764,82PDHBFGW,3066159658,02-06-2024,JPY,Primary Info 612,Secondary Info 612,382090.94,67734.37,314356.57,Pending,Pending investigation
3964385,SV4129377303,2U78ZXQYW,1767840768,27-08-2024,USD,Primary Info 613,Secondary Info 613,68364.82,388178.16,-319813.34,Pending,Check discrepancy
1361187,SY8468455297,4XKBEGL2C,2571675434,09-09-2024,INR,Primary Info 614,Secondary Info 614,157869.79,465618.17,-307748.38,Matched,Check discrepancy
1162056,ZP3228055495,K54ESFDK8,1048303126,18-06-2024,GBP,Primary Info 615,Secondary Info 615,264434.04,147526.52,116907.52,Partially Matched,Approved
1447961,MG9331066787,IABT1QKCB,6105969210,09-01-2025,JPY,Primary Info 616,Secondary Info 616,329119.95,79651.66,249468.29,Partially Matched,Approved
7944506,IN8486089447,T8XWC14EY,2581547608,27-05-2024,GBP,Primary Info 617,Secondary Info 617,142426.08,97141.76,45284.32,Pending,
2655661,PK1407609648,R42E0L5OD,3347740867,19-11-2024,GBP,Primary Info 618,Secondary Info 618,156323.05,120224.57,36098.48,Unmatched,Pending investigation
3183764,QV1233302608,LRI2INPCK,2466293846,05-08-2024,GBP,Primary Info 619,Secondary Info 619,39837.28,200005.9,-160168.62,Partially Matched,
2900457,VK4912768371,HDBDQPZLD,1504728963,12-06-2024,GBP,Primary Info 620,Secondary Info 620,211338.04,65478.03,145860.01,Unmatched,
1526290,XQ8259326507,AQUGO8OUR,2850926807,10-05-2024,AUD,Primary Info 621,Secondary Info 621,92132.16,385935.06,-293802.9,Pending,Check discrepancy
3298529,WP4037285189,G9UVXKVIC,2394525893,13-12-2024,EUR,Primary Info 622,Secondary Info 622,151096.19,318261.96,-167165.77,Partially Matched,Pending investigation
5211072,YC9335383505,4VU7XOPCQ,7570529917,02-10-2024,CAD,Primary Info 623,Secondary Info 623,78970.84,248763.08,-169792.24,Pending,Needs review
1907831,NZ8763724200,LHX9VXJU6,1789494349,14-11-2024,CAD,Primary Info 624,Secondary Info 624,111524.8,49533.93,61990.87,Matched,Needs review
3485334,AY1164383671,APCA5HAPM,1244777306,28-08-2024,JPY,Primary Info 625,Secondary Info 625,97119.96,156369.97,-59250.01,Unmatched,Check discrepancy
3241906,XW3634331903,X0E6IYS6F,7665709116,30-06-2024,CAD,Primary Info 626,Secondary Info 626,17506.44,25548.43,-8041.99,Partially Matched,Pending investigation
1498936,RC9740510979,FUAQ4870W,2718473943,06-02-2025,AUD,Primary Info 627,Secondary Info 627,290556.45,8727.76,281828.69,Unmatched,
2016775,DG4699533113,S8R485A3M,1608263183,26-02-2025,INR,Primary Info 628,Secondary Info 628,91356.41,348660.73,-257304.32,Pending,Pending investigation
2369388,NG1854473603,M878IQRHK,2324891222,24-10-2024,USD,Primary Info 629,Secondary Info 629,114230.92,397180.06,-282949.14,Pending,Pending investigation
1455237,RC7883140319,OPU302UKL,5499464589,26-09-2024,AUD,Primary Info 630,Secondary Info 630,50127.94,72607.81,-22479.87,Unmatched,
2595838,TD4945029703,WBMGT8SII,3204373581,03-12-2024,INR,Primary Info 631,Secondary Info 631,483006.75,227895.62,255111.13,Matched,
3317700,UM8744224434,MQP9FZKJD,3288659510,15-09-2024,EUR,Primary Info 632,Secondary Info 632,217897.7,283040.49,-65142.79,Pending,Needs review
2545891,MD0671745692,MNQJ9ND3O,1498925557,24-06-2024,INR,Primary Info 633,Secondary Info 633,203491.07,156898.81,46592.26,Matched,
1678137,TK6338197359,S5AM4BHH5,2058374181,28-05-2024,USD,Primary Info 634,Secondary Info 634,230655.95,323418.76,-92762.81,Partially Matched,
1330431,GC5398987882,HLERV8Y0X,5896311333,04-08-2024,USD,Primary Info 635,Secondary Info 635,441700.05,462428.36,-20728.31,Pending,Pending investigation
2287580,AS5852982317,CD2VEF5MD,2953317714,16-10-2024,GBP,Primary Info 636,Secondary Info 636,49031.12,436994.19,-387963.07,Pending,Needs review
1258477,VQ3863381617,ZH6PKO20P,3176443176,22-04-2024,GBP,Primary Info 637,Secondary Info 637,181357.04,92363.34,88993.7,Partially Matched,Check discrepancy
3338891,TV8682980504,4COFVAWOK,1829806719,07-12-2024,EUR,Primary Info 638,Secondary Info 638,212878.02,165117.56,47760.46,Unmatched,
2962217,KH9076926303,LG5PY1O4G,2035668863,25-03-2024,EUR,Primary Info 639,Secondary Info 639,49125.38,195909.51,-146784.13,Partially Matched,Needs review
1297807,UN4732718337,4G5CF6ADD,3282736181,21-12-2024,EUR,Primary Info 640,Secondary Info 640,223353.57,420001.21,-196647.64,Matched,Check discrepancy
2438610,WP0876030356,M9NPCBIOH,2786164738,19-11-2024,EUR,Primary Info 641,Secondary Info 641,384519.15,281828.04,102691.11,Unmatched,Pending investigation
1835294,RZ9676087704,ZZGNF6RVE,6915522019,24-09-2024,EUR,Primary Info 642,Secondary Info 642,361066.01,86940.6,274125.41,Pending,Approved
2154250,XP1389352883,V6MR4QNCY,1582856165,23-06-2024,AUD,Primary Info 643,Secondary Info 643,228624.51,394500.83,-165876.32,Partially Matched,Needs review
4768090,IM5723235994,NJ3G1FOG0,7484988537,21-08-2024,USD,Primary Info 644,Secondary Info 644,464017.81,33779.61,430238.2,Pending,
1975125,VY9950629756,OI7TR721U,1505935200,30-12-2024,INR,Primary Info 645,Secondary Info 645,239191.66,59434.77,179756.89,Pending,
7694442,PT8945645504,6EZ7U7OFV,3133573032,23-02-2025,USD,Primary Info 646,Secondary Info 646,167162.27,360912.33,-193750.06,Pending,
2234618,HT9515165838,WYN4PUYJO,9002683900,09-06-2024,INR,Primary Info 647,Secondary Info 647,134045.86,40087.41,93958.45,Pending,Needs review
1688614,EN3644630745,QIHIU7689,2174256129,13-11-2024,GBP,Primary Info 648,Secondary Info 648,154417.76,149125.61,5292.15,Matched,Needs review
1812991,PH6750878814,GKFQ0FM8Y,2025574815,11-05-2024,CAD,Primary Info 649,Secondary Info 649,280542.64,231332.86,49209.78,Matched,
1770564,VT0280890905,BSPA998TN,3301058425,23-11-2024,AUD,Primary Info 650,Secondary Info 650,27476.77,8299.91,19176.86,Matched,
2555604,JV5934525858,W1BOYC64N,3744924168,02-12-2024,CAD,Primary Info 651,Secondary Info 651,128075.14,148191.95,-20116.81,Pending,Pending investigation
2693864,FB1292081098,TOSGCU1OT,2658318386,04-09-2024,USD,Primary Info 652,Secondary Info 652,339716.9,134532.33,205184.57,Unmatched,Needs review
1960451,QT1735768509,FWT7QKS8N,1415826038,19-03-2025,USD,Primary Info 653,Secondary Info 653,266157.57,412233.11,-146075.54,Unmatched,Check discrepancy
1099199,AA6904649950,TL1GI3563,2304762698,31-01-2025,GBP,Primary Info 654,Secondary Info 654,246471.63,238862.26,7609.37,Matched,Approved
8320913,EA0285677930,UQKVMWGBE,8325434593,02-02-2025,CAD,Primary Info 655,Secondary Info 655,326786.71,186913.66,139873.05,Matched,Approved
6139868,LP0838702683,L0IWZFRAY,5913665732,08-03-2025,EUR,Primary Info 656,Secondary Info 656,124862.84,141996.97,-17134.13,Partially Matched,Pending investigation
2049935,UC6490377837,GGVSSFW3F,8821347099,10-03-2025,GBP,Primary Info 657,Secondary Info 657,185681.9,147067.42,38614.48,Pending,Check discrepancy
3283369,MQ6689104844,IN96UZ48B,2581547608,30-09-2024,EUR,Primary Info 658,Secondary Info 658,433377.73,335148.9,98228.83,Partially Matched,Needs review
2760684,JG9242107388,6NXNER2AP,2757375886,10-02-2025,EUR,Primary Info 659,Secondary Info 659,44865.76,216964.11,-172098.35,Partially Matched,
1623308,HF4878779661,HMGEPC415,4447609601,25-06-2024,JPY,Primary Info 660,Secondary Info 660,34360.68,318514.27,-284153.59,Matched,Pending investigation
2130221,HX8551693470,K5NCYHFNH,9652983019,04-02-2025,INR,Primary Info 661,Secondary Info 661,114598.97,145328.37,-30729.4,Matched,Approved
3341707,IE4745152540,LUP73VOV0,1165962929,07-04-2024,JPY,Primary Info 662,Secondary Info 662,21901.37,175892.44,-153991.07,Pending,
5771548,UB8493223719,C6KS4ZGUA,9955582929,15-08-2024,INR,Primary Info 663,Secondary Info 663,214512.24,124344.1,90168.14,Unmatched,
1898596,HD6894485040,2T4GJ26QL,2134572680,04-07-2024,EUR,Primary Info 664,Secondary Info 664,427700.99,441207.7,-13506.71,Matched,
2532231,SS4823863824,KHB5HC8TF,7470249403,06-07-2024,AUD,Primary Info 665,Secondary Info 665,218815.89,306407.86,-87591.97,Pending,Pending investigation
2173208,QZ5770226047,1FPVR21U1,1568602052,15-10-2024,JPY,Primary Info 666,Secondary Info 666,160574.88,451578.75,-291003.87,Pending,Needs review
9623480,WO5892769214,7TOSBP1OY,1041489426,23-05-2024,EUR,Primary Info 667,Secondary Info 667,78458.61,223807.16,-145348.55,Partially Matched,Check discrepancy
2555090,PH2546324994,PRP1NOHN8,2408097240,23-09-2024,CAD,Primary Info 668,Secondary Info 668,93844.45,208305.32,-114460.87,Unmatched,Check discrepancy
3036655,ER0334487952,0KL1TYWO5,7318211724,13-05-2024,USD,Primary Info 669,Secondary Info 669,210199.49,145402.99,64796.5,Pending,
1674235,MS9689394617,B5SBZVYXO,2247506924,19-06-2024,USD,Primary Info 670,Secondary Info 670,365481.97,444927.85,-79445.88,Unmatched,Check discrepancy
4950508,QQ5831865574,8A1NUMOIT,1183204171,03-05-2024,GBP,Primary Info 671,Secondary Info 671,281124.78,109122,172002.78,Matched,Pending investigation
2785957,WD1303510825,7JM3JABNK,3358930258,25-02-2025,EUR,Primary Info 672,Secondary Info 672,252126.55,444058.71,-191932.16,Partially Matched,Check discrepancy
2469775,NU2872571769,ZQ17VDX8N,6159825574,21-12-2024,INR,Primary Info 673,Secondary Info 673,260663.74,122707.03,137956.71,Unmatched,Pending investigation
7850358,WP0238589026,GOIL3VZHC,1219618538,19-05-2024,AUD,Primary Info 674,Secondary Info 674,312550.17,49837.17,262713,Pending,Approved
6170757,YB1326504694,LQQGWSK6J,7453183113,21-05-2024,GBP,Primary Info 675,Secondary Info 675,198957.99,479089.43,-280131.44,Pending,Check discrepancy
1986804,BP6108652538,41A2QYS73,2564468900,10-04-2024,AUD,Primary Info 676,Secondary Info 676,82550.15,408858.2,-326308.05,Pending,Approved
9280819,NB5222934569,EBV1LU3ED,1844439582,08-06-2024,USD,Primary Info 677,Secondary Info 677,372133.54,414401.65,-42268.11,Matched,Pending investigation
1876570,SO0501287812,GIR28U4XE,1729597925,02-01-2025,INR,Primary Info 678,Secondary Info 678,436326.16,107268.88,329057.28,Matched,Approved
3060833,VW4453997382,PK83373MY,2174256129,08-02-2025,EUR,Primary Info 679,Secondary Info 679,266867.8,244631.68,22236.12,Unmatched,Pending investigation
8856189,YT7563118125,QTEA3DNMN,5244716237,26-01-2025,EUR,Primary Info 680,Secondary Info 680,5551.04,111043.61,-105492.57,Partially Matched,Approved
3639491,KV7955056014,VX269B0NB,3104749696,09-01-2025,GBP,Primary Info 681,Secondary Info 681,426905.92,202885.23,224020.69,Matched,
1918250,SP4950706324,VYW4885K3,1988413667,26-07-2024,CAD,Primary Info 682,Secondary Info 682,210991.18,495739.54,-284748.36,Matched,
1162710,DX4355009346,N6LTVIWVE,4916028157,06-05-2024,EUR,Primary Info 683,Secondary Info 683,26399.25,199116.5,-172717.25,Partially Matched,Approved
4493387,CZ1583031694,2L73DFJVE,1251512207,23-10-2024,USD,Primary Info 684,Secondary Info 684,385026.93,172172.59,212854.34,Unmatched,Needs review
2978606,KT0068317101,F7Q4WRN3Y,2308872435,12-02-2025,USD,Primary Info 685,Secondary Info 685,65263.1,405672.33,-340409.23,Partially Matched,Check discrepancy
1771655,FI5939968494,1VZNZZALI,4202584244,03-04-2024,EUR,Primary Info 686,Secondary Info 686,131601.3,17191.03,114410.27,Pending,Needs review
3100215,UT8899262427,HEDZZQF0E,1576772140,18-03-2025,USD,Primary Info 687,Secondary Info 687,329460.37,369451.35,-39990.98,Matched,
7186829,NV1215162403,CFWPP73TP,7763887877,25-12-2024,CAD,Primary Info 688,Secondary Info 688,23519.41,265679.27,-242159.86,Partially Matched,Approved
1696104,IW0476843497,238VB56PA,1086993643,06-08-2024,AUD,Primary Info 689,Secondary Info 689,87792.36,82845.08,4947.28,Pending,Check discrepancy
2547766,RO1042597736,UU4X3QWTM,2560106197,29-11-2024,EUR,Primary Info 690,Secondary Info 690,302631.04,163058.24,139572.8,Unmatched,Approved
2522206,MF1874666142,VQIF3WQFB,1251512207,07-05-2024,USD,Primary Info 691,Secondary Info 691,435230.15,177658.13,257572.02,Pending,Pending investigation
7768318,WU1236978415,LHYAHOY5F,5450400062,10-12-2024,GBP,Primary Info 692,Secondary Info 692,363020.05,200639.98,162380.07,Unmatched,
9896190,FE7145136622,H0LCJ4RQC,3139123577,01-02-2025,INR,Primary Info 693,Secondary Info 693,282006.48,431339.84,-149333.36,Unmatched,Check discrepancy
3249837,FQ4379739660,MY95UYSBL,1769662600,22-11-2024,INR,Primary Info 694,Secondary Info 694,299500.22,316299.42,-16799.2,Partially Matched,Pending investigation
2020048,ED6622742031,BXBZW6DGZ,1639604656,25-04-2024,EUR,Primary Info 695,Secondary Info 695,400100.41,216068.89,184031.52,Unmatched,Check discrepancy
3309914,FA4431916201,D319UP593,7914184090,23-01-2025,EUR,Primary Info 696,Secondary Info 696,132049.97,344751.03,-212701.06,Matched,
1428634,JW0765171477,0P0ASHAOW,5377911171,05-08-2024,INR,Primary Info 697,Secondary Info 697,63145.08,18809.97,44335.11,Matched,Pending investigation
4199335,QQ4327408133,YEQ5VVM6C,1202055236,23-01-2025,AUD,Primary Info 698,Secondary Info 698,68260.78,52858.74,15402.04,Pending,Needs review
2862266,HE3806606419,BDEHJ6MIJ,2311963852,26-05-2024,GBP,Primary Info 699,Secondary Info 699,295579.66,429120.54,-133540.88,Unmatched,Pending investigation
1930302,AM0571679755,9L7FSIXNF,2944171226,21-09-2024,CAD,Primary Info 700,Secondary Info 700,342391.47,306296.73,36094.74,Pending,Pending investigation
2372047,LW4535964507,F10VNO0IM,2560988259,03-05-2024,CAD,Primary Info 701,Secondary Info 701,219972.94,322146.25,-102173.31,Matched,
5883818,SF1527237369,PYPTFBJKG,6902856075,17-12-2024,CAD,Primary Info 702,Secondary Info 702,136261.63,258878.27,-122616.64,Matched,Pending investigation
2015084,BI9013656209,JZQWR7TNU,1952783790,24-08-2024,AUD,Primary Info 703,Secondary Info 703,317110.11,407281.35,-90171.24,Pending,Approved
1041537,DB4516596107,X3VES989S,2622927216,08-01-2025,INR,Primary Info 704,Secondary Info 704,402016.61,39295.66,362720.95,Unmatched,Needs review
3123631,NK3538972819,3ZKKNG5SO,1582856165,05-12-2024,INR,Primary Info 705,Secondary Info 705,94124.85,419290.05,-325165.2,Unmatched,Approved
2328566,OI8986371076,RGOCLM1WT,2018480728,02-11-2024,INR,Primary Info 706,Secondary Info 706,257057.6,299195.51,-42137.91,Unmatched,Check discrepancy
2511728,BD8041534906,ZQKFMI3NR,2429107331,29-11-2024,AUD,Primary Info 707,Secondary Info 707,210633.78,4982.69,205651.09,Matched,Check discrepancy
3291443,YY8950742718,KS60U1XCP,2556110091,03-08-2024,AUD,Primary Info 708,Secondary Info 708,65855.26,84864.35,-19009.09,Pending,Check discrepancy
2601999,OB0584768286,CXUFWFOCV,1966543916,14-05-2024,INR,Primary Info 709,Secondary Info 709,220948,136145.41,84802.59,Unmatched,Needs review
2009412,BY1794234840,VBC96NUL2,1022934800,02-01-2025,GBP,Primary Info 710,Secondary Info 710,26660.58,254601.12,-227940.54,Matched,
2487989,YF0058276672,KVGGZGI6O,2970623955,27-12-2024,AUD,Primary Info 711,Secondary Info 711,142406.32,319686.95,-177280.63,Partially Matched,
1850703,KT1631276481,U0ZA9QZKR,1806170520,11-11-2024,AUD,Primary Info 712,Secondary Info 712,418985.55,201599.3,217386.25,Pending,Pending investigation
1200035,BO6169448362,QGTFS5RU0,1489364850,11-09-2024,CAD,Primary Info 713,Secondary Info 713,145026.44,134714.53,10311.91,Partially Matched,Check discrepancy
1970073,YJ4678059590,C6F0ELNJJ,1748199135,15-01-2025,CAD,Primary Info 714,Secondary Info 714,287655.83,478882.77,-191226.94,Matched,Approved
1378253,BT3983633504,WFUXUK7R7,3206438196,03-04-2024,GBP,Primary Info 715,Secondary Info 715,51186.7,249288.28,-198101.58,Pending,Check discrepancy
8805539,NN4270015130,YP9O4AIBO,1498925557,24-11-2024,USD,Primary Info 716,Secondary Info 716,313365.92,116482.43,196883.49,Matched,
3020337,JF0687276253,S37UUOFLK,3393880820,06-03-2025,CAD,Primary Info 717,Secondary Info 717,93304.4,159581.33,-66276.93,Pending,Check discrepancy
1996404,EK6255875530,SBAUWWMKC,1904808534,04-12-2024,CAD,Primary Info 718,Secondary Info 718,347041.59,331491.19,15550.4,Matched,Approved
3132659,GP8319904371,QUC3LPNYP,9625215684,13-09-2024,AUD,Primary Info 719,Secondary Info 719,355699.95,361850.51,-6150.56,Pending,Check discrepancy
1700028,HS8678893382,9RMOBE9RP,7432502607,29-12-2024,JPY,Primary Info 720,Secondary Info 720,160834.61,95570.93,65263.68,Pending,Pending investigation
7559823,PJ1322435652,GEVZANCGC,5450404215,26-12-2024,GBP,Primary Info 721,Secondary Info 721,51237.57,400510.12,-349272.55,Partially Matched,
1895355,FY8764758764,AJVCQGTJP,1378600252,27-05-2024,EUR,Primary Info 722,Secondary Info 722,221525.94,450083.6,-228557.66,Unmatched,Needs review
7298772,BM0315309960,1ONEAAKV7,1504728963,22-03-2025,EUR,Primary Info 723,Secondary Info 723,339904.39,316540.53,23363.86,Partially Matched,Pending investigation
3203711,YB0933104984,LXRGOPTN3,3347763850,25-08-2024,CAD,Primary Info 724,Secondary Info 724,187685.18,37577.83,150107.35,Pending,Pending investigation
2174991,WL6302944947,V3D6CNF12,1602154454,31-10-2024,GBP,Primary Info 725,Secondary Info 725,235928.76,23224.84,212703.92,Partially Matched,
